time,value
2026-02-17T03:58:02.459962856Z,177
2026-02-17T03:59:04.749760483Z,178
2026-02-17T04:00:07.211999217Z,179
2026-02-17T04:01:08.799142505Z,180
2026-02-17T04:02:10.140904622Z,181
2026-02-17T04:03:11.127664439Z,182
2026-02-17T04:04:12.882170209Z,183
2026-02-17T04:05:15.122069983Z,184
2026-02-17T04:06:17.629218523Z,185
2026-02-17T04:07:19.393479801Z,186
2026-02-17T04:08:20.667527987Z,187
2026-02-17T04:09:32.679210403Z,188
2026-02-17T04:10:24.802348852Z,189
2026-02-17T04:11:27.369501327Z,190
2026-02-17T04:12:29.148021402Z,191
2026-02-17T04:13:30.474176523Z,192
2026-02-17T04:14:32.26777776Z,193
2026-02-17T04:15:34.566108965Z,194
2026-02-17T04:16:37.0532007Z,195
2026-02-17T04:17:38.802070849Z,196
2026-02-17T04:18:40.211111699Z,197
2026-02-17T04:19:41.718265303Z,198
2026-02-17T04:20:43.764097739Z,199
2026-02-17T04:21:46.186841787Z,200
2026-02-17T04:22:47.942532253Z,201
2026-02-17T04:23:49.222030343Z,202
2026-02-17T04:24:50.178404389Z,203
2026-02-17T04:25:51.745405809Z,204
2026-02-17T04:26:53.76048071Z,205
2026-02-17T04:27:56.074922391Z,206
2026-02-17T04:28:57.768991604Z,207
2026-02-17T04:29:58.945189815Z,208
2026-02-17T04:30:59.804383798Z,209
2026-02-17T04:32:00.906343786Z,210
2026-02-17T04:33:02.600348249Z,211
2026-02-17T04:34:04.732003467Z,212
2026-02-17T04:35:06.897530881Z,213
2026-02-17T04:36:08.421888285Z,214
2026-02-17T04:37:09.594541726Z,215
2026-02-17T04:38:10.416399559Z,216
2026-02-17T04:39:12.01706512Z,217
2026-02-17T04:40:14.021634895Z,218
2026-02-17T04:41:16.332395433Z,219
2026-02-17T04:42:17.906634394Z,220
2026-02-17T04:43:19.115265764Z,221
2026-02-17T04:44:20.041097033Z,222
2026-02-17T04:45:21.483736475Z,223
2026-02-17T04:46:31.925579514Z,224
2026-02-17T04:47:25.47378396Z,225
2026-02-17T04:48:27.140868273Z,226
2026-02-17T04:49:28.168458067Z,227
2026-02-17T04:50:28.994611322Z,228
2026-02-17T04:51:29.724543857Z,229
2026-02-17T04:52:30.812388974Z,230
2026-02-17T04:53:32.581348238Z,231
2026-02-17T04:54:34.660164548Z,232
2026-02-17T04:55:36.363386196Z,233
2026-02-17T04:56:37.645970713Z,234
2026-02-17T04:57:38.53647582Z,235
2026-02-17T04:58:39.243943524Z,236
2026-02-17T04:59:39.901880883Z,237
2026-02-17T05:00:41.444241771Z,238
2026-02-17T05:01:43.185369815Z,239
2026-02-17T05:02:45.370397793Z,240
2026-02-17T05:03:46.915378089Z,241
2026-02-17T05:04:48.045830693Z,242
2026-02-17T05:05:48.868678087Z,243
2026-02-17T05:06:49.493062992Z,244
2026-02-17T05:07:50.754317089Z,245
2026-02-17T05:08:52.592301119Z,246
2026-02-17T05:09:54.736695261Z,247
2026-02-17T05:10:56.304973155Z,248
2026-02-17T05:11:57.520610937Z,249
2026-02-17T05:12:58.448828639Z,250
2026-02-17T05:13:59.04426733Z,251
2026-02-17T05:14:59.732048266Z,252
2026-02-17T05:16:01.145502593Z,253
2026-02-17T05:17:03.091666701Z,254
2026-02-17T05:18:05.359996914Z,255
2026-02-17T05:19:06.991747688Z,256
2026-02-17T05:20:08.108346201Z,257
2026-02-17T05:21:08.954143555Z,258
2026-02-17T05:22:14.009499741Z,259
2026-02-17T05:23:11.137917189Z,260
2026-02-17T05:24:13.177007752Z,261
2026-02-17T05:25:15.398558846Z,262
2026-02-17T05:26:16.981495203Z,263
2026-02-17T05:27:18.115718952Z,264
2026-02-17T05:28:18.940554837Z,265
2026-02-17T05:29:19.870616826Z,266
2026-02-17T05:30:21.465997255Z,267
2026-02-17T05:31:23.571791722Z,268
2026-02-17T05:32:25.8703511Z,269
2026-02-17T05:33:27.488097115Z,270
2026-02-17T05:34:28.710911488Z,271
2026-02-17T05:35:29.640345287Z,272
2026-02-17T05:36:31.238231557Z,273
2026-02-17T05:37:35.410847459Z,274
2026-02-17T05:38:35.809952538Z,275
2026-02-17T05:39:44.343655668Z,276
2026-02-17T05:40:38.606147453Z,277
2026-02-17T05:41:39.615915519Z,278
2026-02-17T05:42:41.212964912Z,279
2026-02-17T05:43:43.286168288Z,280
2026-02-17T05:44:45.662741948Z,281
2026-02-17T05:45:47.328070809Z,282
2026-02-17T05:46:48.563944518Z,283
2026-02-17T05:47:49.566407507Z,284
2026-02-17T05:48:51.334818735Z,285
2026-02-17T05:49:53.504119406Z,286
2026-02-17T05:50:55.843189549Z,287
2026-02-17T05:51:57.371701246Z,288
2026-02-17T05:52:58.548089132Z,289
2026-02-17T05:53:59.525755394Z,290
2026-02-17T05:55:01.147810995Z,291
2026-02-17T05:56:03.121248852Z,292
2026-02-17T05:57:05.435277352Z,293
2026-02-17T05:58:07.139717699Z,294
2026-02-17T05:59:08.519079994Z,295
2026-02-17T06:00:09.427094131Z,296
2026-02-17T06:01:11.197414068Z,297
2026-02-17T06:02:13.210804235Z,298
2026-02-17T06:03:15.585051045Z,299
2026-02-17T06:04:17.203674122Z,300
2026-02-17T06:05:18.499107256Z,301
2026-02-17T06:06:19.576789651Z,302
2026-02-17T06:07:21.350258483Z,303
2026-02-17T06:08:23.481446197Z,304
2026-02-17T06:09:25.294183015Z,305
2026-02-17T06:10:26.63689894Z,306
2026-02-17T06:11:27.605287226Z,307
2026-02-17T06:12:28.424050642Z,308
2026-02-17T06:13:29.829420962Z,309
2026-02-17T06:14:31.500354425Z,310
2026-02-17T06:15:33.553600425Z,311
2026-02-17T06:16:35.158786995Z,312
2026-02-17T06:17:36.298623357Z,313
2026-02-17T06:18:37.193854593Z,314
2026-02-17T06:19:37.94350402Z,315
2026-02-17T06:20:38.562657274Z,316
2026-02-17T06:21:39.851413644Z,317
2026-02-17T06:22:41.69152514Z,318
2026-02-17T06:23:43.824523066Z,319
2026-02-17T06:24:45.367853247Z,320
2026-02-17T06:25:46.502904344Z,321
2026-02-17T06:26:47.332269778Z,322
2026-02-17T06:27:48.030399029Z,323
2026-02-17T06:28:49.071628531Z,324
2026-02-17T06:29:50.794713404Z,325
2026-02-17T06:30:52.851338395Z,326
2026-02-17T06:31:55.170726507Z,327
2026-02-17T06:32:56.764769889Z,328
2026-02-17T06:33:57.91653986Z,329
2026-02-17T06:34:58.962026344Z,330
2026-02-17T06:36:00.677693171Z,331
2026-02-17T06:37:02.778319498Z,332
2026-02-17T06:38:05.084852263Z,333
2026-02-17T06:39:06.659429903Z,334
2026-02-17T06:40:07.78123534Z,335
2026-02-17T06:41:08.570725078Z,336
2026-02-17T06:42:10.091107867Z,337
2026-02-17T06:43:29.497560837Z,338
2026-02-17T06:44:14.287899863Z,339
2026-02-17T06:45:15.767894686Z,340
2026-02-17T06:46:16.874610055Z,341
2026-02-17T06:47:17.683980027Z,342
2026-02-17T06:48:18.726879275Z,343
2026-02-17T06:49:20.442826788Z,344
2026-02-17T06:50:22.487019225Z,345
2026-02-17T06:51:24.827197352Z,346
2026-02-17T06:52:26.384663526Z,347
2026-02-17T06:53:27.517160941Z,348
2026-02-17T06:54:28.38991672Z,349
2026-02-17T06:55:30.05489893Z,350
2026-02-17T06:56:32.022005291Z,351
2026-02-17T06:57:34.405857802Z,352
2026-02-17T06:58:36.086490655Z,353
2026-02-17T06:59:37.341388228Z,354
2026-02-17T07:00:38.333063557Z,355
2026-02-17T07:01:39.976227905Z,356
2026-02-17T07:02:42.072781713Z,357
2026-02-17T07:03:44.492876485Z,358
2026-02-17T07:04:46.106230137Z,359
2026-02-17T07:05:47.302174327Z,360
2026-02-17T07:06:48.218901775Z,361
2026-02-17T07:07:49.853144947Z,362
2026-02-17T07:08:51.86913897Z,363
2026-02-17T07:09:54.154484773Z,364
2026-02-17T07:10:55.640344894Z,365
2026-02-17T07:11:56.758367528Z,366
2026-02-17T07:12:57.631979702Z,367
2026-02-17T07:13:59.082052787Z,368
2026-02-17T07:15:01.023370671Z,369
2026-02-17T07:16:03.11397887Z,370
2026-02-17T07:17:04.664322291Z,371
2026-02-17T07:18:05.887285533Z,372
2026-02-17T07:19:06.762129967Z,373
2026-02-17T07:20:07.454621006Z,374
2026-02-17T07:21:08.857057085Z,375
2026-02-17T07:22:10.779222375Z,376
2026-02-17T07:23:12.972621446Z,377
2026-02-17T07:24:14.568284861Z,378
2026-02-17T07:25:15.705099223Z,379
2026-02-17T07:26:16.639911928Z,380
2026-02-17T07:27:17.45789298Z,381
2026-02-17T07:28:18.923686905Z,382
2026-02-17T07:29:20.886828384Z,383
2026-02-17T07:30:23.075321383Z,384
2026-02-17T07:31:24.615527873Z,385
2026-02-17T07:32:25.746065585Z,386
2026-02-17T07:33:26.713971813Z,387
2026-02-17T07:34:27.437524735Z,388
2026-02-17T07:35:32.828324895Z,389
2026-02-17T07:36:30.897434685Z,390
2026-02-17T07:37:33.111162544Z,391
2026-02-17T07:38:34.615230102Z,392
2026-02-17T07:39:35.741252799Z,393
2026-02-17T07:40:36.603601287Z,394
2026-02-17T07:41:37.2472404Z,395
2026-02-17T07:42:38.608110445Z,396
2026-02-17T07:43:40.449194319Z,397
2026-02-17T07:44:42.582022761Z,398
2026-02-17T07:45:44.097063941Z,399
2026-02-17T07:46:45.159178833Z,400
2026-02-17T07:47:45.982341055Z,401
2026-02-17T07:48:46.655719997Z,402
2026-02-17T07:49:47.278878423Z,403
2026-02-17T07:50:48.414177793Z,404
2026-02-17T07:51:50.209297511Z,405
2026-02-17T07:52:52.282962009Z,406
2026-02-17T07:53:53.813155081Z,407
2026-02-17T07:54:54.899969836Z,408
2026-02-17T07:55:55.737877974Z,409
2026-02-17T07:56:56.512630034Z,410
2026-02-17T07:57:57.128945404Z,411
2026-02-17T07:58:58.545298266Z,412
2026-02-17T08:00:00.445952796Z,413
2026-02-17T08:01:02.616764927Z,414
2026-02-17T08:02:04.182994475Z,415
2026-02-17T08:03:05.315219403Z,416
2026-02-17T08:04:06.208150318Z,417
2026-02-17T08:05:06.887151066Z,418
2026-02-17T08:06:08.275281929Z,419
2026-02-17T08:07:10.183279513Z,420
2026-02-17T08:08:22.831194732Z,421
2026-02-17T08:09:13.990655711Z,422
2026-02-17T08:10:15.134224828Z,423
2026-02-17T08:11:16.091889331Z,424
2026-02-17T08:12:16.89269314Z,425
2026-02-17T08:13:18.408141386Z,426
2026-02-17T08:14:20.446945672Z,427
2026-02-17T08:15:22.731191938Z,428
2026-02-17T08:16:24.302258213Z,429
2026-02-17T08:17:25.450974828Z,430
2026-02-17T08:18:26.334470876Z,431
2026-02-17T08:19:27.554755485Z,432
2026-02-17T08:20:31.68230492Z,433
2026-02-17T08:21:31.621427838Z,434
2026-02-17T08:22:33.254426198Z,435
2026-02-17T08:23:34.666221123Z,436
2026-02-17T08:24:35.69224668Z,437
2026-02-17T08:25:36.559811347Z,438
2026-02-17T08:27:00.654462495Z,439
2026-02-17T08:27:54.675173355Z,440
2026-02-17T08:28:54.342377779Z,441
2026-02-17T08:29:55.031220783Z,442
2026-02-17T08:30:55.713687765Z,443
2026-02-17T08:31:56.332933451Z,444
2026-02-17T08:32:57.278128499Z,445
2026-02-17T08:33:58.949800615Z,446
2026-02-17T08:35:01.035072768Z,447
2026-02-17T08:36:03.173951985Z,448
2026-02-17T08:37:04.664314411Z,449
2026-02-17T08:38:05.832554732Z,450
2026-02-17T08:39:06.747380139Z,451
2026-02-17T08:40:08.368027012Z,452
2026-02-17T08:41:10.444321945Z,453
2026-02-17T08:42:12.606100608Z,454
2026-02-17T08:43:14.245636809Z,455
2026-02-17T08:44:15.552908872Z,456
2026-02-17T08:45:16.533425402Z,457
2026-02-17T08:46:18.190545983Z,458
2026-02-17T08:47:20.254500389Z,459
2026-02-17T08:48:22.470043904Z,460
2026-02-17T08:49:24.133715149Z,461
2026-02-17T08:50:25.397646147Z,462
2026-02-17T08:51:26.338873232Z,463
2026-02-17T08:53:00.613625486Z,464
2026-02-17T08:53:49.119784045Z,465
2026-02-17T08:54:50.737683725Z,466
2026-02-17T08:55:52.805024441Z,467
2026-02-17T08:56:54.212525613Z,468
2026-02-17T08:57:55.299996014Z,469
2026-02-17T08:58:56.142110061Z,470
2026-02-17T08:59:57.670277425Z,471
2026-02-17T09:00:59.688235874Z,472
2026-02-17T09:02:01.946747661Z,473
2026-02-17T09:03:03.477538032Z,474
2026-02-17T09:04:04.731873404Z,475
2026-02-17T09:05:05.644433882Z,476
2026-02-17T09:06:06.900581489Z,477
2026-02-17T09:07:08.726925355Z,478
2026-02-17T09:08:10.874523031Z,479
2026-02-17T09:09:12.549154173Z,480
2026-02-17T09:10:13.837878279Z,481
2026-02-17T09:11:14.986052363Z,482
2026-02-17T09:12:15.848010588Z,483
2026-02-17T09:13:17.360885806Z,484
2026-02-17T09:14:19.308890024Z,485
2026-02-17T09:15:21.443961978Z,486
2026-02-17T09:16:23.03444956Z,487
2026-02-17T09:17:24.110704397Z,488
2026-02-17T09:18:24.987084212Z,489
2026-02-17T09:19:25.607811124Z,490
2026-02-17T09:20:26.830673529Z,491
2026-02-17T09:21:28.643173963Z,492
2026-02-17T09:22:30.74537863Z,493
2026-02-17T09:23:32.353332485Z,494
2026-02-17T09:24:33.345568997Z,495
2026-02-17T09:25:34.20543277Z,496
2026-02-17T09:26:34.887053462Z,497
2026-02-17T09:27:35.518695816Z,498
2026-02-17T09:28:36.759213675Z,499
2026-02-17T09:29:38.52266565Z,500
2026-02-17T09:30:40.625966221Z,501
2026-02-17T09:31:42.213867147Z,502
2026-02-17T09:32:43.385711796Z,503
2026-02-17T09:33:44.3406195Z,504
2026-02-17T09:34:45.073458183Z,505
2026-02-17T09:35:45.996381987Z,506
2026-02-17T09:36:48.883783396Z,507
2026-02-17T09:37:49.546275165Z,508
2026-02-17T09:38:51.781404969Z,509
2026-02-17T09:39:53.235549934Z,510
2026-02-17T09:40:54.362227837Z,511
2026-02-17T09:41:55.167891271Z,512
2026-02-17T09:42:56.495587632Z,513
2026-02-17T09:43:58.295271067Z,514
2026-02-17T09:45:04.763857514Z,515
2026-02-17T09:46:02.016899147Z,516
2026-02-17T09:47:03.211694055Z,517
2026-02-17T09:48:03.891129489Z,518
2026-02-17T09:49:04.548110494Z,519
2026-02-17T09:50:05.172873542Z,520
2026-02-17T09:51:06.144229132Z,521
2026-02-17T09:52:07.807612872Z,522
2026-02-17T09:53:09.829349932Z,523
2026-02-17T09:54:11.807028321Z,524
2026-02-17T09:55:13.329141731Z,525
2026-02-17T09:56:14.455571065Z,526
2026-02-17T09:57:15.61746428Z,527
2026-02-17T09:58:16.735237741Z,528
2026-02-17T09:59:18.708065966Z,529
2026-02-17T10:00:20.847838414Z,530
2026-02-17T10:01:22.3674528Z,531
2026-02-17T10:02:23.506527427Z,532
2026-02-17T10:03:24.432039657Z,533
2026-02-17T10:04:25.116854853Z,534
2026-02-17T10:05:26.515331445Z,535
2026-02-17T10:06:28.431627331Z,536
2026-02-17T10:07:30.468673679Z,537
2026-02-17T10:08:32.035625167Z,538
2026-02-17T10:09:33.118864318Z,539
2026-02-17T10:10:33.844430685Z,540
2026-02-17T10:11:34.503814717Z,541
2026-02-17T10:12:35.360976112Z,542
2026-02-17T10:13:36.838442039Z,543
2026-02-17T10:14:38.741392144Z,544
2026-02-17T10:15:40.80674974Z,545
2026-02-17T10:16:42.247350552Z,546
2026-02-17T10:17:43.286753199Z,547
2026-02-17T10:18:44.072256285Z,548
2026-02-17T10:19:44.700679864Z,549
2026-02-17T10:20:45.883252158Z,550
2026-02-17T10:21:47.686792686Z,551
2026-02-17T10:22:49.722687865Z,552
2026-02-17T10:23:51.369583392Z,553
2026-02-17T10:24:52.50361632Z,554
2026-02-17T10:25:53.386079503Z,555
2026-02-17T10:26:54.159111633Z,556
2026-02-17T10:27:54.788408155Z,557
2026-02-17T10:28:56.108021839Z,558
2026-02-17T10:29:57.908988849Z,559
2026-02-17T10:31:00.011745992Z,560
2026-02-17T10:32:01.576345462Z,561
2026-02-17T10:33:02.721520489Z,562
2026-02-17T10:34:03.729914954Z,563
2026-02-17T10:35:04.379962869Z,564
2026-02-17T10:36:05.658848197Z,565
2026-02-17T10:37:07.459254493Z,566
2026-02-17T10:38:09.453211259Z,567
2026-02-17T10:39:11.154161215Z,568
2026-02-17T10:40:12.363511227Z,569
2026-02-17T10:41:13.319938684Z,570
2026-02-17T10:42:14.076680454Z,571
2026-02-17T10:43:15.048871999Z,572
2026-02-17T10:44:16.664327362Z,573
2026-02-17T10:45:18.604071798Z,574
2026-02-17T10:46:20.793523275Z,575
2026-02-17T10:47:22.34379158Z,576
2026-02-17T10:48:23.495940037Z,577
2026-02-17T10:49:24.359784268Z,578
2026-02-17T10:50:25.885458025Z,579
2026-02-17T10:51:27.881986241Z,580
2026-02-17T10:52:30.081069012Z,581
2026-02-17T10:53:31.593500695Z,582
2026-02-17T10:54:32.686660491Z,583
2026-02-17T10:55:33.480874437Z,584
2026-02-17T10:56:34.156946139Z,585
2026-02-17T10:57:35.370568165Z,586
2026-02-17T10:58:37.131418216Z,587
2026-02-17T10:59:39.054748289Z,588
2026-02-17T11:00:40.764360274Z,589
2026-02-17T11:01:41.909428223Z,590
2026-02-17T11:02:42.788611986Z,591
2026-02-17T11:03:43.529798346Z,592
2026-02-17T11:04:44.154149469Z,593
2026-02-17T11:05:45.391826587Z,594
2026-02-17T11:06:47.186985686Z,595
2026-02-17T11:07:49.305535676Z,596
2026-02-17T11:08:50.918458955Z,597
2026-02-17T11:09:52.086781694Z,598
2026-02-17T11:10:53.003765151Z,599
2026-02-17T11:11:53.750256973Z,600
2026-02-17T11:12:54.830504632Z,601
2026-02-17T11:13:56.46857458Z,602
2026-02-17T11:14:58.508554851Z,603
2026-02-17T11:16:00.518003717Z,604
2026-02-17T11:17:01.942290209Z,605
2026-02-17T11:18:03.039205729Z,606
2026-02-17T11:19:03.904259403Z,607
2026-02-17T11:20:05.208203718Z,608
2026-02-17T11:21:07.030149803Z,609
2026-02-17T11:22:09.022593096Z,610
2026-02-17T11:23:10.617958854Z,611
2026-02-17T11:24:11.688274782Z,612
2026-02-17T11:25:12.559843453Z,613
2026-02-17T11:26:13.316789049Z,614
2026-02-17T11:27:14.164177853Z,615
2026-02-17T11:28:15.673718053Z,616
2026-02-17T11:29:17.604139297Z,617
2026-02-17T11:30:19.68812294Z,618
2026-02-17T11:31:21.17643993Z,619
2026-02-17T11:32:22.298821052Z,620
2026-02-17T11:33:23.191124573Z,621
2026-02-17T11:34:23.834944963Z,622
2026-02-17T11:35:25.273476911Z,623
2026-02-17T11:36:27.087434859Z,624
2026-02-17T11:37:29.142573679Z,625
2026-02-17T11:38:30.711531804Z,626
2026-02-17T11:39:31.836305919Z,627
2026-02-17T11:40:32.713852521Z,628
2026-02-17T11:41:33.333811088Z,629
2026-02-17T11:42:34.513761542Z,630
2026-02-17T11:43:36.142471782Z,631
2026-02-17T11:44:38.050283634Z,632
2026-02-17T11:45:40.054829251Z,633
2026-02-17T11:46:41.500665401Z,634
2026-02-17T11:47:42.623606361Z,635
2026-02-17T11:48:44.548364878Z,636
2026-02-17T11:49:44.904817175Z,637
2026-02-17T11:50:46.81608054Z,638
2026-02-17T11:51:48.914038857Z,639
2026-02-17T11:52:50.492560583Z,640
2026-02-17T11:53:51.551968892Z,641
2026-02-17T11:54:53.488774469Z,642
2026-02-17T11:55:53.025741622Z,643
2026-02-17T11:56:54.129692593Z,644
2026-02-17T11:57:55.865706268Z,645
2026-02-17T11:58:57.785708064Z,646
2026-02-17T11:59:59.927299193Z,647
2026-02-17T12:01:01.473374623Z,648
2026-02-17T12:02:02.595291043Z,649
2026-02-17T12:03:03.350191108Z,650
2026-02-17T12:04:04.866557372Z,651
2026-02-17T12:05:06.686816158Z,652
2026-02-17T12:06:08.839760427Z,653
2026-02-17T12:07:10.44028355Z,654
